,Team_ID,Game_ID,GAME_DATE,MATCHUP,WL,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,home_team,away_team,home_team_home_record_pct,away_team_home_record_pct,home_team_current_win_percentage,away_team_current_win_percentage,home_team_current_standing_series,away_team_current_standing_series
0,1610612737,21601226,12-Apr-17,ATL @ IND,L,43,39,0.524,240,30,72,0.417,11,29,0.379,15,19,0.789,8,29,37,19,5,4,18,15,86,1610612754,1610612737,0.707317073,0.487804878,0.512,0.524,6,5
1,1610612737,21601212,11-Apr-17,ATL vs. CHA,W,43,38,0.531,240,41,79,0.519,7,27,0.259,14,18,0.778,11,39,50,30,6,4,16,17,103,1610612737,1610612766,0.56097561,0.341463415,0.531,0.439,5,11
2,1610612737,21601197,9-Apr-17,ATL vs. CLE,W,42,38,0.525,265,44,94,0.468,9,31,0.29,29,37,0.784,10,35,45,31,8,4,12,22,126,1610612737,1610612739,0.55,0.5,0.525,0.638,5,2
3,1610612737,21601179,7-Apr-17,ATL @ CLE,W,41,38,0.519,240,45,89,0.506,16,37,0.432,8,8,1,6,36,42,39,7,3,11,17,114,1610612739,1610612737,0.775,0.5,0.646,0.519,1,5
4,1610612737,21601177,6-Apr-17,ATL vs. BOS,W,40,38,0.513,240,44,89,0.494,11,23,0.478,24,34,0.706,13,39,52,26,7,4,17,30,123,1610612737,1610612738,0.538461538,0.55,0.513,0.633,5,2
5,1610612737,21601148,2-Apr-17,ATL @ BKN,L,39,38,0.506,240,30,80,0.375,7,24,0.292,15,23,0.652,8,36,44,19,9,4,19,19,82,1610612751,1610612737,0.3,0.487179487,0.234,0.506,15,6
6,1610612737,21601138,1-Apr-17,ATL @ CHI,L,39,37,0.513,240,40,90,0.444,11,28,0.393,13,17,0.765,11,34,45,25,4,1,13,16,104,1610612741,1610612737,0.58974359,0.5,0.487,0.513,7,6
7,1610612737,21601111,29-Mar-17,ATL @ PHI,W,39,36,0.52,240,34,80,0.425,9,18,0.5,22,26,0.846,15,32,47,19,7,3,17,15,99,1610612755,1610612737,0.459459459,0.513513514,0.373,0.52,13,5
8,1610612737,21601106,28-Mar-17,ATL vs. PHX,W,38,36,0.514,240,34,85,0.4,6,27,0.222,21,29,0.724,9,42,51,24,5,6,19,23,95,1610612737,1610612756,0.526315789,0.230769231,0.514,0.293,5,14
9,1610612737,21601088,26-Mar-17,ATL vs. BKN,L,37,36,0.507,240,34,98,0.347,5,27,0.185,19,32,0.594,26,32,58,16,10,3,20,19,92,1610612737,1610612751,0.513513514,0.166666667,0.507,0.219,5,15
10,1610612737,21601078,24-Mar-17,ATL @ MIL,L,37,35,0.514,240,34,83,0.41,8,22,0.364,21,24,0.875,13,36,49,20,5,3,17,19,97,1610612749,1610612737,0.567567568,0.5,0.514,0.514,6,5
11,1610612737,21601063,22-Mar-17,ATL @ WAS,L,37,34,0.521,240,34,86,0.395,8,25,0.32,24,29,0.828,11,33,44,20,11,5,16,19,100,1610612764,1610612737,0.736842105,0.514285714,0.606,0.521,3,5
12,1610612737,21601044,20-Mar-17,ATL @ CHA,L,37,33,0.529,240,37,84,0.44,12,37,0.324,4,10,0.4,12,33,45,26,3,5,15,17,90,1610612766,1610612737,0.571428571,0.529411765,0.443,0.529,11,5
13,1610612737,21601029,18-Mar-17,ATL vs. POR,L,37,32,0.536,240,32,88,0.364,7,26,0.269,26,32,0.813,12,23,35,22,13,7,13,12,97,1610612737,1610612757,0.527777778,0.378378378,0.536,0.456,5,9
14,1610612737,21601017,16-Mar-17,ATL vs. MEM,L,37,31,0.544,240,29,71,0.408,8,27,0.296,25,34,0.735,8,30,38,19,6,9,17,17,91,1610612737,1610612763,0.542857143,0.542857143,0.544,0.565,5,7
15,1610612737,21600994,13-Mar-17,ATL @ SAS,L,37,30,0.552,240,37,81,0.457,6,22,0.273,19,30,0.633,6,30,36,27,13,3,16,20,99,1610612759,1610612737,0.806451613,0.545454545,0.788,0.552,2,5
16,1610612737,21600981,11-Mar-17,ATL @ MEM,W,37,29,0.561,240,36,72,0.5,15,30,0.5,20,26,0.769,6,40,46,22,9,6,18,23,107,1610612763,1610612737,0.575757576,0.5625,0.545,0.561,7,5
17,1610612737,21600969,10-Mar-17,ATL vs. TOR,W,36,29,0.554,240,39,75,0.52,8,22,0.364,19,29,0.655,8,37,45,24,8,6,21,20,105,1610612737,1610612761,0.558823529,0.515151515,0.554,0.585,5,4
18,1610612737,21600950,8-Mar-17,ATL vs. BKN,W,35,29,0.547,240,41,95,0.432,4,20,0.2,24,32,0.75,11,36,47,19,12,7,15,22,110,1610612737,1610612751,0.545454545,0.125,0.547,0.175,5,15
19,1610612737,21600937,6-Mar-17,ATL vs. GSW,L,34,29,0.54,240,38,82,0.463,13,28,0.464,22,31,0.71,14,33,47,19,6,6,19,23,111,1610612737,1610612744,0.53125,0.764705882,0.54,0.825,5,1
20,1610612737,21600927,5-Mar-17,ATL vs. IND,L,34,28,0.548,240,34,77,0.442,9,27,0.333,19,31,0.613,11,33,44,21,12,1,14,19,96,1610612737,1610612754,0.548387097,0.35483871,0.548,0.516,5,6
21,1610612737,21600913,3-Mar-17,ATL vs. CLE,L,34,27,0.557,240,49,91,0.538,10,26,0.385,22,30,0.733,11,32,43,30,7,4,12,15,130,1610612737,1610612739,0.566666667,0.571428571,0.557,0.7,5,1
22,1610612737,21600897,1-Mar-17,ATL vs. DAL,W,34,26,0.567,240,36,64,0.563,10,21,0.476,18,24,0.75,4,30,34,24,12,4,22,19,100,1610612737,1610612742,0.586206897,0.266666667,0.567,0.4,5,12
23,1610612737,21600885,27-Feb-17,ATL @ BOS,W,33,26,0.559,240,46,95,0.484,6,25,0.24,16,20,0.8,13,42,55,22,10,10,14,19,114,1610612738,1610612737,0.689655172,0.548387097,0.633,0.559,2,5
24,1610612737,21600867,25-Feb-17,ATL @ ORL,L,32,26,0.552,240,32,85,0.376,8,25,0.32,14,26,0.538,12,36,48,21,4,4,17,19,86,1610612753,1610612737,0.344827586,0.533333333,0.367,0.552,14,5
25,1610612737,21600863,24-Feb-17,ATL vs. MIA,L,32,25,0.561,240,30,79,0.38,6,20,0.3,24,36,0.667,8,37,45,14,7,6,10,12,90,1610612737,1610612748,0.571428571,0.419354839,0.561,0.448,5,9
26,1610612737,21600846,15-Feb-17,ATL @ LAC,L,32,24,0.571,240,32,79,0.405,7,26,0.269,13,19,0.684,10,35,45,20,5,1,20,13,84,1610612746,1610612737,0.692307692,0.551724138,0.625,0.571,4,5
27,1610612737,21600830,13-Feb-17,ATL @ POR,W,32,23,0.582,265,32,83,0.386,8,28,0.286,37,48,0.771,7,45,52,20,9,11,9,23,109,1610612757,1610612737,0.518518519,0.571428571,0.418,0.582,9,4
28,1610612737,21600806,10-Feb-17,ATL @ SAC,L,31,23,0.574,240,36,71,0.507,11,30,0.367,24,31,0.774,3,34,37,19,6,5,16,17,107,1610612758,1610612737,0.423076923,0.555555556,0.407,0.574,10,5
29,1610612737,21600785,8-Feb-17,ATL vs. DEN,W,31,22,0.585,240,47,93,0.505,8,27,0.296,15,18,0.833,12,36,48,31,6,4,10,18,117,1610612737,1610612743,0.592592593,0.346153846,0.585,0.442,5,8
30,1610612737,21600772,6-Feb-17,ATL vs. UTA,L,30,22,0.577,240,33,74,0.446,6,17,0.353,23,32,0.719,7,23,30,16,6,3,12,18,95,1610612737,1610612762,0.576923077,0.583333333,0.577,0.635,5,4
31,1610612737,21600756,4-Feb-17,ATL vs. ORL,W,30,21,0.588,240,41,78,0.526,10,28,0.357,21,27,0.778,10,38,48,28,8,2,15,20,113,1610612737,1610612753,0.6,0.392857143,0.588,0.377,4,13
32,1610612737,21600743,2-Feb-17,ATL @ HOU,W,29,21,0.58,240,44,85,0.518,8,30,0.267,17,23,0.739,8,48,56,26,8,5,20,20,113,1610612745,1610612737,0.75,0.576923077,0.679,0.58,3,5
33,1610612737,21600734,1-Feb-17,ATL @ MIA,L,28,21,0.571,240,34,86,0.395,7,26,0.269,18,21,0.857,9,34,43,13,10,6,15,14,93,1610612748,1610612737,0.48,0.56,0.4,0.571,12,5
34,1610612737,21600711,29-Jan-17,ATL vs. NYK,W,28,20,0.583,340,52,119,0.437,10,31,0.323,28,40,0.7,17,47,64,36,4,2,14,24,142,1610612737,1610612752,0.583333333,0.32,0.583,0.429,4,11
35,1610612737,21600702,27-Jan-17,ATL vs. WAS,L,27,20,0.574,240,30,83,0.361,9,31,0.29,17,25,0.68,8,33,41,18,9,8,19,16,86,1610612737,1610612764,0.565217391,0.333333333,0.574,0.565,4,5
36,1610612737,21600683,25-Jan-17,ATL @ CHI,W,27,19,0.587,240,43,83,0.518,17,30,0.567,16,19,0.842,6,33,39,29,5,5,13,20,119,1610612741,1610612737,0.583333333,0.583333333,0.489,0.587,8,4
37,1610612737,21600667,23-Jan-17,ATL vs. LAC,L,26,19,0.578,240,37,88,0.42,9,29,0.31,22,26,0.846,8,32,40,28,8,2,8,17,105,1610612737,1610612746,0.590909091,0.590909091,0.578,0.652,4,4
38,1610612737,21600653,21-Jan-17,ATL vs. PHI,W,26,18,0.591,240,45,91,0.495,7,20,0.35,13,23,0.565,11,36,47,24,8,5,13,18,110,1610612737,1610612755,0.619047619,0.277777778,0.591,0.357,4,13
39,1610612737,21600647,20-Jan-17,ATL vs. CHI,W,25,18,0.581,240,39,82,0.476,9,22,0.409,15,19,0.789,10,30,40,23,16,3,19,19,102,1610612737,1610612741,0.6,0.363636364,0.581,0.477,4,8
40,1610612737,21600633,18-Jan-17,ATL @ DET,L,24,18,0.571,240,30,78,0.385,6,25,0.24,29,37,0.784,8,24,32,22,1,4,12,21,95,1610612765,1610612737,0.55,0.565217391,0.455,0.571,10,4
41,1610612737,21600613,16-Jan-17,ATL @ NYK,W,24,17,0.585,240,40,87,0.46,12,32,0.375,16,23,0.696,8,28,36,26,11,3,10,15,108,1610612752,1610612737,0.571428571,0.590909091,0.429,0.585,11,4
42,1610612737,21600607,15-Jan-17,ATL vs. MIL,W,23,17,0.575,240,42,80,0.525,13,26,0.5,14,18,0.778,14,23,37,29,9,4,19,20,111,1610612737,1610612749,0.578947368,0.444444444,0.575,0.513,4,6
43,1610612737,21600597,13-Jan-17,ATL vs. BOS,L,22,17,0.564,240,36,84,0.429,11,30,0.367,18,21,0.857,12,31,43,22,5,5,12,17,101,1610612737,1610612738,0.555555556,0.590909091,0.564,0.625,4,3
44,1610612737,21600573,10-Jan-17,ATL @ BKN,W,22,16,0.579,240,44,92,0.478,7,23,0.304,22,38,0.579,15,38,53,25,11,12,12,17,117,1610612751,1610612737,0.368421053,0.571428571,0.216,0.579,15,4
45,1610612737,21600557,7-Jan-17,ATL @ DAL,W,21,16,0.568,240,30,74,0.405,11,22,0.5,26,32,0.813,6,41,47,19,8,1,10,15,97,1610612742,1610612737,0.388888889,0.55,0.297,0.568,14,4
46,1610612737,21600539,5-Jan-17,ATL @ NOP,W,20,16,0.556,240,38,90,0.422,9,23,0.391,14,17,0.824,12,43,55,23,9,6,14,14,99,1610612740,1610612737,0.476190476,0.526315789,0.378,0.556,11,4
47,1610612737,21600530,4-Jan-17,ATL @ ORL,W,19,16,0.543,240,44,81,0.543,10,19,0.526,13,18,0.722,3,36,39,27,12,3,12,12,111,1610612753,1610612737,0.368421053,0.5,0.432,0.543,12,5
48,1610612737,21600508,1-Jan-17,ATL vs. SAS,W,18,16,0.529,265,42,92,0.457,14,28,0.5,16,27,0.593,11,35,46,25,6,6,11,21,114,1610612737,1610612759,0.588235294,0.842105263,0.529,0.794,5,2
49,1610612737,21600498,30-Dec-16,ATL vs. DET,W,17,16,0.515,240,39,88,0.443,8,26,0.308,19,25,0.76,12,32,44,29,10,2,15,21,105,1610612737,1610612765,0.5625,0.333333333,0.515,0.429,5,12
50,1610612737,21600478,28-Dec-16,ATL vs. NYK,W,16,16,0.5,265,37,101,0.366,7,27,0.259,21,27,0.778,17,38,55,19,8,3,13,19,102,1610612737,1610612752,0.533333333,0.333333333,0.5,0.516,6,5
51,1610612737,21600468,26-Dec-16,ATL @ MIN,L,15,16,0.484,240,35,83,0.422,8,32,0.25,12,17,0.706,17,29,46,20,8,7,19,19,90,1610612750,1610612737,0.3125,0.470588235,0.323,0.484,13,6
52,1610612737,21600451,23-Dec-16,ATL @ DEN,W,15,15,0.5,240,37,86,0.43,8,25,0.32,27,33,0.818,9,31,40,26,10,4,8,25,109,1610612743,1610612737,0.428571429,0.5,0.4,0.5,10,6
53,1610612737,21600430,21-Dec-16,ATL vs. MIN,L,14,15,0.483,240,34,82,0.415,7,26,0.269,9,13,0.692,8,27,35,19,9,8,10,15,84,1610612737,1610612750,0.5,0.357142857,0.483,0.321,8,13
54,1610612737,21600415,19-Dec-16,ATL @ OKC,W,14,14,0.5,240,41,75,0.547,9,23,0.391,19,24,0.792,5,30,35,24,5,2,15,20,110,1610612760,1610612737,0.647058824,0.466666667,0.571,0.5,7,9
55,1610612737,21600401,17-Dec-16,ATL vs. CHA,L,13,14,0.481,240,40,86,0.465,10,26,0.385,9,16,0.563,9,38,47,26,4,2,12,18,99,1610612737,1610612766,0.538461538,0.5,0.481,0.536,10,4
56,1610612737,21600392,16-Dec-16,ATL @ TOR,W,13,13,0.5,240,46,86,0.535,11,25,0.44,22,32,0.688,15,29,44,26,6,6,14,22,125,1610612761,1610612737,0.666666667,0.428571429,0.692,0.5,2,8
57,1610612737,21600369,13-Dec-16,ATL vs. ORL,L,12,13,0.48,240,45,89,0.506,11,28,0.393,19,21,0.905,13,32,45,29,6,4,15,16,120,1610612737,1610612753,0.583333333,0.5,0.48,0.423,9,11
58,1610612737,21600340,9-Dec-16,ATL @ MIL,W,12,12,0.5,240,40,84,0.476,12,34,0.353,22,29,0.759,9,37,46,32,7,8,17,11,114,1610612749,1610612737,0.571428571,0.384615385,0.524,0.5,7,9
59,1610612737,21600324,7-Dec-16,ATL vs. MIA,W,11,12,0.478,240,43,88,0.489,4,19,0.211,13,15,0.867,14,33,47,27,9,9,14,20,103,1610612737,1610612748,0.636363636,0.416666667,0.478,0.318,10,13
60,1610612737,21600307,5-Dec-16,ATL vs. OKC,L,10,12,0.455,240,34,77,0.442,7,22,0.318,24,32,0.75,7,29,36,26,13,3,18,24,99,1610612737,1610612760,0.6,0.555555556,0.455,0.636,10,6
61,1610612737,21600293,3-Dec-16,ATL @ TOR,L,10,11,0.476,240,35,88,0.398,7,28,0.25,7,14,0.5,13,25,38,21,7,5,18,13,84,1610612761,1610612737,0.727272727,0.333333333,0.7,0.476,2,9
62,1610612737,21600288,2-Dec-16,ATL vs. DET,L,10,10,0.5,240,32,88,0.364,6,24,0.25,15,20,0.75,6,26,32,22,6,2,7,12,85,1610612737,1610612765,0.666666667,0.333333333,0.5,0.524,9,8
63,1610612737,21600274,30-Nov-16,ATL @ PHX,L,10,9,0.526,240,45,89,0.506,9,25,0.36,8,10,0.8,7,33,40,20,9,6,20,22,107,1610612756,1610612737,0.375,0.363636364,0.316,0.526,13,6
64,1610612737,21600259,28-Nov-16,ATL @ GSW,L,10,8,0.556,240,36,85,0.424,7,29,0.241,21,30,0.7,13,37,50,20,11,4,18,22,100,1610612744,1610612737,0.875,0.4,0.889,0.556,1,6
65,1610612737,21600252,27-Nov-16,ATL @ LAL,L,10,7,0.588,240,39,88,0.443,12,35,0.343,4,10,0.4,7,31,38,25,5,6,12,19,94,1610612747,1610612737,0.6,0.444444444,0.5,0.588,8,4
66,1610612737,21600231,25-Nov-16,ATL @ UTA,L,10,6,0.625,240,26,83,0.313,8,25,0.32,8,12,0.667,6,34,40,11,8,4,14,16,68,1610612762,1610612737,0.571428571,0.5,0.529,0.625,7,2
67,1610612737,21600216,23-Nov-16,ATL @ IND,W,10,5,0.667,240,36,85,0.424,5,20,0.25,19,22,0.864,17,39,56,17,11,7,21,18,96,1610612754,1610612737,0.6,0.571428571,0.438,0.667,10,2
68,1610612737,21600209,22-Nov-16,ATL vs. NOP,L,9,5,0.643,240,39,85,0.459,10,29,0.345,6,10,0.6,6,34,40,22,5,6,15,15,94,1610612737,1610612740,0.75,0.285714286,0.643,0.333,2,12
69,1610612737,21600193,20-Nov-16,ATL @ NYK,L,9,4,0.692,240,34,85,0.4,6,21,0.286,20,29,0.69,14,34,48,17,7,6,13,15,94,1610612752,1610612737,0.714285714,0.5,0.462,0.692,8,2
70,1610612737,21600174,18-Nov-16,ATL @ CHA,L,9,3,0.75,240,39,84,0.464,7,28,0.25,11,17,0.647,8,41,49,25,9,6,16,18,96,1610612766,1610612737,0.666666667,0.6,0.727,0.75,3,2
71,1610612737,21600163,16-Nov-16,ATL vs. MIL,W,9,2,0.818,240,35,72,0.486,10,32,0.313,27,31,0.871,3,36,39,29,6,8,16,17,107,1610612737,1610612749,0.857142857,0.25,0.818,0.5,1,9
72,1610612737,21600154,15-Nov-16,ATL @ MIA,W,8,2,0.8,240,37,80,0.463,6,17,0.353,13,19,0.684,6,29,35,18,14,4,19,13,93,1610612748,1610612737,0.166666667,0.75,0.2,0.8,14,2
73,1610612737,21600132,12-Nov-16,ATL vs. PHI,W,7,2,0.778,240,48,95,0.505,13,32,0.406,8,14,0.571,15,37,52,31,10,6,16,14,117,1610612737,1610612755,0.833333333,0,0.778,0.111,2,15
74,1610612737,21600111,9-Nov-16,ATL vs. CHI,W,6,2,0.75,240,42,83,0.506,9,20,0.45,22,27,0.815,13,35,48,24,8,7,21,20,115,1610612737,1610612741,0.8,0.25,0.75,0.5,3,6
75,1610612737,21600100,8-Nov-16,ATL @ CLE,W,5,2,0.714,240,41,81,0.506,11,29,0.379,17,24,0.708,11,39,50,22,1,4,19,21,110,1610612739,1610612737,0.8,0.666666667,0.857,0.714,1,3
76,1610612737,21600084,5-Nov-16,ATL vs. HOU,W,4,2,0.667,240,45,85,0.529,8,20,0.4,14,24,0.583,13,31,44,29,17,6,19,13,112,1610612737,1610612745,0.75,0.4,0.667,0.5,4,5
77,1610612737,21600070,4-Nov-16,ATL @ WAS,L,3,2,0.6,240,32,83,0.386,5,25,0.2,23,36,0.639,10,37,47,22,12,3,18,24,92,1610612764,1610612737,0.5,0.5,0.25,0.6,14,4
78,1610612737,21600059,2-Nov-16,ATL vs. LAL,L,3,1,0.75,240,41,85,0.482,11,32,0.344,23,29,0.793,10,27,37,30,10,1,18,19,116,1610612737,1610612747,0.666666667,0.25,0.75,0.4,2,8
79,1610612737,21600044,31-Oct-16,ATL vs. SAC,W,3,0,1,240,33,79,0.418,11,30,0.367,29,47,0.617,17,26,43,24,11,6,13,20,106,1610612737,1610612758,1,0.5,1,0.5,1,8
80,1610612737,21600026,29-Oct-16,ATL @ PHI,W,2,0,1,240,42,85,0.494,5,20,0.25,15,23,0.652,6,41,47,31,11,7,12,14,104,1610612755,1610612737,0,1,0,1,14,2
81,1610612737,21600014,27-Oct-16,ATL vs. WAS,W,1,0,1,240,44,88,0.5,12,26,0.462,14,18,0.778,14,38,52,28,13,7,21,19,114,1610612737,1610612764,1,0,1,0,1,15
82,1610612737,21701214,10-Apr-18,ATL vs. PHI,L,24,58,0.293,240,41,98,0.418,13,37,0.351,18,26,0.692,8,31,39,27,10,3,10,24,113,1610612737,1610612755,0.390243902,0.536585366,0.293,0.63,15,3
83,1610612737,21701202,8-Apr-18,ATL @ BOS,W,24,57,0.296,240,43,86,0.5,15,35,0.429,11,14,0.786,5,32,37,23,7,4,13,19,112,1610612738,1610612737,0.65,0.195121951,0.675,0.296,2,15
84,1610612737,21701184,6-Apr-18,ATL @ WAS,W,23,57,0.288,240,38,79,0.481,11,33,0.333,16,23,0.696,7,43,50,24,5,5,18,22,103,1610612764,1610612737,0.55,0.175,0.525,0.288,8,15
85,1610612737,21701172,4-Apr-18,ATL vs. MIA,L,22,57,0.278,240,33,90,0.367,9,30,0.3,11,17,0.647,10,38,48,20,5,6,15,16,86,1610612737,1610612748,0.4,0.45,0.278,0.544,15,6
86,1610612737,21701158,3-Apr-18,ATL @ MIA,L,22,56,0.282,240,37,88,0.42,13,33,0.394,11,15,0.733,12,37,49,24,10,1,15,15,98,1610612748,1610612737,0.641025641,0.153846154,0.538,0.282,6,15
87,1610612737,21701147,1-Apr-18,ATL vs. ORL,W,22,55,0.286,240,41,85,0.482,11,36,0.306,1,1,1,5,47,52,33,0,3,14,15,94,1610612737,1610612753,0.41025641,0.184210526,0.286,0.289,15,14
88,1610612737,21701130,30-Mar-18,ATL vs. PHI,L,21,55,0.276,240,36,101,0.356,9,39,0.231,10,15,0.667,15,44,59,24,9,4,16,14,91,1610612737,1610612755,0.394736842,0.5,0.276,0.6,15,4
89,1610612737,21701120,28-Mar-18,ATL @ MIN,L,21,54,0.28,240,41,77,0.532,13,27,0.481,19,23,0.826,4,33,37,26,10,2,19,22,114,1610612750,1610612737,0.736842105,0.263157895,0.566,0.25,7,15
90,1610612737,21701101,25-Mar-18,ATL @ HOU,L,21,53,0.284,240,39,88,0.443,11,40,0.275,10,11,0.909,7,38,45,18,5,2,13,14,99,1610612745,1610612737,0.833333333,0.263157895,0.811,0.257,1,15
91,1610612737,21701087,23-Mar-18,ATL @ GSW,L,21,52,0.288,240,37,84,0.44,11,32,0.344,9,20,0.45,5,39,44,24,5,5,11,14,94,1610612744,1610612737,0.777777778,0.27027027,0.75,0.26,2,15
92,1610612737,21701077,22-Mar-18,ATL @ SAC,L,21,51,0.292,240,33,84,0.393,12,36,0.333,12,18,0.667,6,34,40,19,7,2,12,10,90,1610612758,1610612737,0.361111111,0.142857143,0.329,0.264,12,14
93,1610612737,21701062,20-Mar-18,ATL @ UTA,W,21,50,0.296,240,38,94,0.404,9,33,0.273,14,19,0.737,11,41,52,21,7,3,13,23,99,1610612762,1610612737,0.666666667,0.151515152,0.563,0.271,8,14
94,1610612737,21701041,17-Mar-18,ATL @ MIL,L,20,50,0.286,240,39,85,0.459,12,36,0.333,27,28,0.964,8,36,44,23,7,4,19,25,117,1610612749,1610612737,0.611111111,0.151515152,0.536,0.286,7,15
95,1610612737,21701021,15-Mar-18,ATL vs. CHA,L,20,49,0.29,240,42,90,0.467,16,36,0.444,17,26,0.654,6,40,46,30,5,2,11,27,117,1610612737,1610612766,0.405405405,0.333333333,0.29,0.435,15,10
96,1610612737,21701007,13-Mar-18,ATL vs. OKC,L,20,48,0.294,240,37,87,0.425,13,31,0.419,20,24,0.833,13,34,47,26,5,5,15,25,107,1610612737,1610612760,0.416666667,0.5,0.294,0.582,14,4
97,1610612737,21700993,11-Mar-18,ATL vs. CHI,L,20,47,0.299,240,42,82,0.512,19,40,0.475,19,22,0.864,5,37,42,32,2,5,15,14,122,1610612737,1610612741,0.428571429,0.242424242,0.299,0.348,14,12
98,1610612737,21700978,9-Mar-18,ATL @ IND,L,20,46,0.303,240,34,82,0.415,10,33,0.303,9,10,0.9,6,29,35,21,11,4,18,13,87,1610612754,1610612737,0.657142857,0.15625,0.576,0.303,4,14
99,1610612737,21700958,6-Mar-18,ATL @ TOR,L,20,45,0.308,240,34,80,0.425,6,21,0.286,16,21,0.762,12,32,44,22,8,6,21,25,90,1610612761,1610612737,0.84375,0.161290323,0.73,0.308,1,14
100,1610612737,21700943,4-Mar-18,ATL vs. PHX,W,20,44,0.313,240,43,94,0.457,17,33,0.515,10,12,0.833,9,40,49,23,7,5,16,18,113,1610612737,1610612756,0.441176471,0.166666667,0.313,0.313,14,14
101,1610612737,21700928,2-Mar-18,ATL vs. GSW,L,19,44,0.302,240,38,86,0.442,15,35,0.429,18,20,0.9,3,32,35,21,10,2,19,21,109,1610612737,1610612744,0.424242424,0.724137931,0.302,0.698,15,2
102,1610612737,21700915,28-Feb-18,ATL vs. IND,W,19,43,0.306,240,38,87,0.437,9,29,0.31,22,27,0.815,15,34,49,21,13,11,21,23,107,1610612737,1610612754,0.4375,0.448275862,0.306,0.557,14,5
103,1610612737,21700897,26-Feb-18,ATL vs. LAL,L,18,43,0.295,240,36,96,0.375,8,36,0.222,24,34,0.706,8,33,41,21,14,3,11,17,104,1610612737,1610612747,0.419354839,0.25,0.295,0.387,15,11
104,1610612737,21700874,23-Feb-18,ATL @ IND,L,18,42,0.3,240,37,82,0.451,7,31,0.226,12,19,0.632,6,34,40,14,9,7,22,20,93,1610612754,1610612737,0.65625,0.166666667,0.576,0.3,4,15
105,1610612737,21700853,14-Feb-18,ATL @ DET,L,18,41,0.305,240,38,89,0.427,6,33,0.182,16,19,0.842,8,35,43,25,9,4,11,21,98,1610612765,1610612737,0.612903226,0.172413793,0.491,0.305,9,15
106,1610612737,21700848,13-Feb-18,ATL @ MIL,L,18,40,0.31,240,33,86,0.384,12,35,0.343,14,20,0.7,14,36,50,21,7,6,12,14,92,1610612749,1610612737,0.678571429,0.178571429,0.571,0.31,4,15
107,1610612737,21700834,11-Feb-18,ATL vs. DET,W,18,39,0.316,240,38,78,0.487,10,29,0.345,32,37,0.865,4,31,35,27,10,3,13,26,118,1610612737,1610612765,0.433333333,0.346153846,0.316,0.491,15,9
108,1610612737,21700819,9-Feb-18,ATL vs. CLE,L,17,39,0.304,240,37,83,0.446,16,44,0.364,17,19,0.895,6,36,42,20,4,4,12,18,107,1610612737,1610612739,0.413793103,0.444444444,0.304,0.593,15,3
109,1610612737,21700811,8-Feb-18,ATL @ ORL,L,17,38,0.309,240,37,87,0.425,12,30,0.4,12,18,0.667,9,37,46,25,4,7,17,23,98,1610612753,1610612737,0.44,0.185185185,0.333,0.309,14,15
110,1610612737,21700799,6-Feb-18,ATL vs. MEM,W,17,37,0.315,240,42,83,0.506,8,25,0.32,16,21,0.762,8,28,36,29,13,5,13,16,108,1610612737,1610612763,0.428571429,0.307692308,0.315,0.345,15,12
111,1610612737,21700786,4-Feb-18,ATL @ NYK,W,16,37,0.302,240,35,87,0.402,15,33,0.455,14,19,0.737,13,31,44,25,6,3,16,12,99,1610612752,1610612737,0.615384615,0.192307692,0.426,0.302,11,14
112,1610612737,21700767,2-Feb-18,ATL @ BOS,L,15,37,0.288,240,34,80,0.425,11,31,0.355,31,34,0.912,4,32,36,21,6,4,12,18,110,1610612738,1610612737,0.714285714,0.16,0.717,0.288,1,15
113,1610612737,21700755,31-Jan-18,ATL vs. CHA,L,15,36,0.294,240,39,77,0.506,12,32,0.375,20,22,0.909,4,25,29,26,5,4,9,16,110,1610612737,1610612766,0.407407407,0.318181818,0.294,0.42,15,11
114,1610612737,21700739,29-Jan-18,ATL vs. MIN,W,15,35,0.3,240,39,79,0.494,13,34,0.382,14,16,0.875,8,36,44,27,8,8,21,18,105,1610612737,1610612750,0.423076923,0.592592593,0.3,0.58,14,4
115,1610612737,21700726,27-Jan-18,ATL vs. WAS,L,14,35,0.286,240,38,88,0.432,12,43,0.279,16,21,0.762,11,21,32,24,2,4,12,15,104,1610612737,1610612764,0.4,0.48,0.286,0.551,15,5
116,1610612737,21700714,26-Jan-18,ATL @ CHA,L,14,34,0.292,240,37,79,0.468,15,30,0.5,21,25,0.84,6,33,39,23,6,5,20,26,110,1610612766,1610612737,0.5,0.166666667,0.426,0.292,11,15
117,1610612737,21700705,24-Jan-18,ATL vs. TOR,L,14,33,0.298,240,37,94,0.394,7,21,0.333,12,17,0.706,12,35,47,19,8,9,16,21,93,1610612737,1610612761,0.416666667,0.576923077,0.298,0.696,14,2
118,1610612737,21700688,22-Jan-18,ATL vs. UTA,W,14,32,0.304,240,40,83,0.482,12,26,0.462,12,12,1,10,34,44,24,8,5,17,24,104,1610612737,1610612762,0.434782609,0.260869565,0.304,0.447,14,10
